+----------------------------+---------------------------------------------------------+------------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                  |
| of the Block class in question. The actual final values may be different                                        |
| for different states of the block, or they may depend on a TileEntity etc.                                      |
+----------------------------+---------------------------------------------------------+------------+-------------+
| Mod name                   | Registry name                                           |   Hardness |  Resistance |
| Nugget's Dungeons II       | nuggets_dungeons_ii:poprachnid_nest                     |       1.00 |        4.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:psionic_bricks                      |       1.00 |       10.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:silver_bricks                       |       1.00 |        9.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:squidwood_planks                    |       1.00 |        5.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:termite_nest                        |       1.00 |        2.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:web_block                           |       0.50 |        1.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:wet_gunk                            |       1.00 |        2.00 |
| Nugget's Dungeons II       | nuggets_dungeons_ii:white_pumpkin                       |       1.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:allium_flower_bush                                  |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:alpine_bellflower                                   |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:amaranth                                            |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:ametrine_block                                      |       3.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:ametrine_ore                                        |       3.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:angelica                                            |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:aspen_bookshelf                                     |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_button                                        |       0.50 |        0.50 |
| Oh The Biomes You'll Go    | byg:aspen_crafting_table                                |       2.50 |        2.50 |
| Oh The Biomes You'll Go    | byg:aspen_door                                          |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_fence                                         |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_fence_gate                                    |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_leaves                                        |       0.20 |        0.20 |
| Oh The Biomes You'll Go    | byg:aspen_log                                           |       2.00 |        2.00 |
| Oh The Biomes You'll Go    | byg:aspen_planks                                        |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_pressure_plate                                |       0.50 |        0.50 |
| Oh The Biomes You'll Go    | byg:aspen_sapling                                       |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:aspen_slab                                          |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_stairs                                        |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_trapdoor                                      |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:aspen_wood                                          |       2.00 |        2.00 |
| Oh The Biomes You'll Go    | byg:azalea                                              |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:baobab_bookshelf                                    |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_button                                       |       0.50 |        0.50 |
| Oh The Biomes You'll Go    | byg:baobab_crafting_table                               |       2.50 |        2.50 |
| Oh The Biomes You'll Go    | byg:baobab_door                                         |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_fence                                        |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_fence_gate                                   |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_leaves                                       |       0.20 |        0.20 |
| Oh The Biomes You'll Go    | byg:baobab_log                                          |       2.00 |        2.00 |
| Oh The Biomes You'll Go    | byg:baobab_planks                                       |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_pressure_plate                               |       0.50 |        0.50 |
| Oh The Biomes You'll Go    | byg:baobab_sapling                                      |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:baobab_slab                                         |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_stairs                                       |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_trapdoor                                     |       2.00 |        3.00 |
| Oh The Biomes You'll Go    | byg:baobab_wood                                         |       2.00 |        2.00 |
| Oh The Biomes You'll Go    | byg:beach_grass                                         |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:begonia                                             |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:bistort                                             |       0.00 |        0.00 |
| Oh The Biomes You'll Go    | byg:black_chiseled_sandstone                            |       1.50 |        6.00 |
